mean,median,lower,upper,t,date,variable,predictive_lower,predictive_upper
0.24357714737243652,0.24373209495902703,0.208635130140101,0.2800093365790482,71,2022-08-10,CARt,NaN,NaN
0.24286088425259936,0.243403701912572,0.20801381980327083,0.2803366281967308,72,2022-08-11,CARt,NaN,NaN
0.2421096742846348,0.24251845540336162,0.20687247202851614,0.27915687200359807,73,2022-08-12,CARt,NaN,NaN
0.24102491851522026,0.2411712814880794,0.20672885321288462,0.2783919295514561,74,2022-08-13,CARt,NaN,NaN
0.24453735908953314,0.2456648877778628,0.2106528137248829,0.28144226253972865,75,2022-08-14,CARt,NaN,NaN
0.24644484174686482,0.2468830380046439,0.2140063028398102,0.2790320484630527,76,2022-08-15,CARt,NaN,NaN
0.25028820839592514,0.25061373859840425,0.21608587049798414,0.28547856196332877,77,2022-08-16,CARt,NaN,NaN
0.2529271115520731,0.2514253560715823,0.2205339172459487,0.2850102674251122,78,2022-08-17,CARt,NaN,NaN
0.2533404601045456,0.2528764796337851,0.2201085112422533,0.288580575418863,79,2022-08-18,CARt,NaN,NaN
0.2512556995744036,0.25055076576182844,0.22165710424382,0.28699455789012174,80,2022-08-19,CARt,NaN,NaN
0.2477092650369954,0.24726669571357138,0.21519625399653147,0.28323981172709245,81,2022-08-20,CARt,NaN,NaN
0.246911296494136,0.246165648269655,0.21712285890304142,0.28211004362111164,82,2022-08-21,CARt,NaN,NaN
0.24540652433685756,0.24494316596053928,0.2149957148651233,0.2821332014317791,83,2022-08-22,CARt,NaN,NaN
0.24243453311271154,0.24198370443281958,0.210855198953099,0.276067576925219,84,2022-08-23,CARt,NaN,NaN
0.23938921495729432,0.23930172910387462,0.209008229384675,0.27283770139779057,85,2022-08-24,CARt,NaN,NaN
0.23713174533199563,0.2368456772729664,0.20683534692452785,0.27013393196532615,86,2022-08-25,CARt,NaN,NaN
0.2336546970755943,0.23325097698194072,0.2022231122210704,0.26799559177655946,87,2022-08-26,CARt,NaN,NaN
0.22798805253058482,0.22703813567603867,0.19249023637275797,0.2608960396370208,88,2022-08-27,CARt,NaN,NaN
0.22677488778993918,0.23110536650096222,0.1932539439083974,0.25581566941819534,89,2022-08-28,CARt,NaN,NaN
0.22710619082669953,0.22586526109814795,0.2007428463362477,0.25482713791114964,90,2022-08-29,CARt,NaN,NaN
0.22774844974751418,0.2168774268306297,0.2000702241498492,0.2572755364068883,91,2022-08-30,CARt,NaN,NaN
0.22692142845524618,0.2161484369572578,0.20159552263230607,0.2645175953497027,92,2022-08-31,CARt,NaN,NaN
0.2294903623540402,0.22254157812376735,0.20510146376043556,0.26307173237225673,93,2022-09-01,CARt,NaN,NaN
0.22818496600854152,0.22410866799492052,0.209909973453852,0.2521520503805807,94,2022-09-02,CARt,NaN,NaN
0.22382870895430454,0.21676407504700293,0.20233483836626914,0.26030871654338816,95,2022-09-03,CARt,NaN,NaN
0.22790163205263733,0.2245826034188869,0.19892268741378846,0.26209990755690293,96,2022-09-04,CARt,NaN,NaN
0.22971149005786196,0.2279309052187919,0.20077588754692854,0.2631023274583662,97,2022-09-05,CARt,NaN,NaN
0.23191817281655144,0.23242050691483676,0.20342732411451148,0.2590344616562731,98,2022-09-06,CARt,NaN,NaN
0.23301367997072478,0.2390249384618747,0.1952995890828314,0.24955649318363016,99,2022-09-07,CARt,NaN,NaN
0.22892407687057803,0.23311250263090177,0.2050732490003366,0.2437653093487831,100,2022-09-08,CARt,NaN,NaN
0.22719929973682404,0.2313389268594005,0.19421030690068133,0.23842061271240084,101,2022-09-09,CARt,NaN,NaN
0.2191609476110006,0.21877249267691828,0.1972709979265919,0.2315513109379329,102,2022-09-10,CARt,NaN,NaN
0.2256373125372727,0.23269331110321867,0.20135883461254156,0.23269331110321867,103,2022-09-11,CARt,NaN,NaN
0.22740062012377485,0.2320215950616934,0.20420402143008123,0.23586202235496256,104,2022-09-12,CARt,NaN,NaN
0.21526291952876556,0.215818970689113,0.19623145209940568,0.23264131203238048,105,2022-09-13,CARt,NaN,NaN
0.21568971141788162,0.2206254550425146,0.18406237693949432,0.2239138591359668,106,2022-09-14,CARt,NaN,NaN
0.21074780199689258,0.21399644172662105,0.18492707403203032,0.2195111602215291,107,2022-09-15,CARt,NaN,NaN
0.20538524383106124,0.2067381793225761,0.1749004803835522,0.2260139531169289,108,2022-09-16,CARt,NaN,NaN
0.20713655734085668,0.2138536895111629,0.1730159366265673,0.22275373329642303,109,2022-09-17,CARt,NaN,NaN
0.20859248235647582,0.21257308085431253,0.1784364115902653,0.229105128360795,110,2022-09-18,CARt,NaN,NaN
0.2188760963589936,0.22808651138018662,0.18022127036783417,0.2376700800933935,111,2022-09-19,CARt,NaN,NaN
0.22043705998754232,0.22854428387504522,0.18084939442698525,0.23734609574171575,112,2022-09-20,CARt,NaN,NaN
0.22511646333516386,0.2354220340116823,0.18026402286915394,0.2381146995357543,113,2022-09-21,CARt,NaN,NaN
0.22200721838003337,0.22976752093578587,0.18163672172988812,0.23794985210840566,114,2022-09-22,CARt,NaN,NaN
0.21780294254336735,0.22943097101438137,0.16503371454992377,0.23232987884837542,115,2022-09-23,CARt,NaN,NaN
0.20757304739199203,0.21640876778267581,0.16056207244567486,0.22529623089861442,116,2022-09-24,CARt,NaN,NaN
0.1983911503070723,0.20721481384601254,0.14849855713329013,0.2239891645691196,117,2022-09-25,CARt,NaN,NaN
0.19956327965200038,0.21085200417597352,0.1502423896242642,0.21765988685799303,118,2022-09-26,CARt,NaN,NaN
0.21087206919702103,0.22269233361983076,0.15535767227008732,0.22269233361983076,119,2022-09-27,CARt,NaN,NaN
0.21581386489241697,0.22278599589663073,0.16016816838500286,0.24239393117125896,120,2022-09-28,CARt,NaN,NaN
0.21936186876242456,0.22512389122314586,0.16159550863963018,0.24990965638340032,121,2022-09-29,CARt,NaN,NaN
0.21987641560944918,0.224880487239326,0.16049925222474656,0.25438444091650564,122,2022-09-30,CARt,NaN,NaN
1.4741824919709086,1.4610060962678046,0.08438577007257864,2.9156876233957396,1,2022-06-01,Rt,NaN,NaN
1.476178953405428,1.4400627769833942,0.058623044424290005,2.953808075438269,2,2022-06-02,Rt,NaN,NaN
1.4628113169282644,1.4548466998048508,0.07201777438618662,2.923351516509829,3,2022-06-03,Rt,NaN,NaN
1.3013095196049973,1.2644819908301748,0.02274653399210047,2.9093948215503143,4,2022-06-04,Rt,NaN,NaN
1.268845569147587,1.1816007609352517,0.07402952236350302,2.79000193937475,5,2022-06-05,Rt,NaN,NaN
1.7561078152291842,1.7989745032144353,0.20880389558163093,2.9852898342273164,6,2022-06-06,Rt,NaN,NaN
1.4125869087013523,1.4158250488061883,0.16179776600917617,2.9085305982342673,7,2022-06-07,Rt,NaN,NaN
1.490978390021675,1.7120769950861332,0.05355523741789181,2.9336268200341915,8,2022-06-08,Rt,NaN,NaN
1.4051151655693195,1.3857871691770398,0.001393262726144373,2.9270793611052004,9,2022-06-09,Rt,NaN,NaN
1.3600610474263353,1.3264941529562546,0.03539626963249387,2.9466078989701527,10,2022-06-10,Rt,NaN,NaN
1.548897941067525,1.5648996110765183,0.14518670586722437,2.7532581940829792,11,2022-06-11,Rt,NaN,NaN
1.2882969985415165,1.251628854828192,0.09997457724799175,2.7917383692476063,12,2022-06-12,Rt,NaN,NaN
1.7801113909165547,2.048824826963493,0.5641091915551605,2.9369577967600766,13,2022-06-13,Rt,NaN,NaN
1.4066643895287738,1.480843964380428,0.4558721140617089,2.45242996880786,14,2022-06-14,Rt,NaN,NaN
2.2377800177952527,2.6820602478145883,0.7735796899562536,2.740216482397164,15,2022-06-15,Rt,NaN,NaN
1.244091778934982,0.8045494177363687,0.29110613363443294,2.8802957023631657,16,2022-06-16,Rt,NaN,NaN
0.8786217688589095,0.6614088353331918,0.08946018636527342,2.701804545155387,17,2022-06-17,Rt,NaN,NaN
0.9456776399991137,0.48801459253842083,0.05828604331948961,2.6985373522238896,18,2022-06-18,Rt,NaN,NaN
1.767005387032642,2.069643755797803,0.1115942879668026,2.914623709885064,19,2022-06-19,Rt,NaN,NaN
0.9807270052991546,0.37105351970451894,0.16022754037282427,2.8385527445208996,20,2022-06-20,Rt,NaN,NaN
2.135523732843191,2.801177098065935,0.04960167482778466,2.9441987087513404,21,2022-06-21,Rt,NaN,NaN
1.589995274913376,1.503170087225483,0.278105872302042,2.9143563647707467,22,2022-06-22,Rt,NaN,NaN
2.4789880397238098,2.751882226412002,0.7877223123353305,2.9967122284645225,23,2022-06-23,Rt,NaN,NaN
1.4429134913032813,1.9183114051875974,0.1819252399342346,2.491910806538894,24,2022-06-24,Rt,NaN,NaN
1.8812747554129257,1.8463224972928507,0.08657698865690777,2.9712839095559103,25,2022-06-25,Rt,NaN,NaN
1.7824309465416062,1.8808280145387712,0.4497541660807258,2.3131323679656237,26,2022-06-26,Rt,NaN,NaN
1.0416674570743105,0.8727514169433581,0.06264510235177079,2.5788333276165596,27,2022-06-27,Rt,NaN,NaN
1.8095865214795968,2.2792716475657855,0.21540420841773322,2.594493639881886,28,2022-06-28,Rt,NaN,NaN
1.324293165548026,1.0521885543170926,0.8536826369106436,2.6693312152609536,29,2022-06-29,Rt,NaN,NaN
1.0594507723064264,1.1419642415146778,0.8296565127369413,1.2185579809516902,30,2022-06-30,Rt,NaN,NaN
1.0515057035065745,1.1200708357796334,0.8455512751061554,1.2153865443325933,31,2022-07-01,Rt,NaN,NaN
1.0428629037894739,1.0682463743584418,0.9002455743431009,1.1624123800031088,32,2022-07-02,Rt,NaN,NaN
1.0313986307910363,1.0396116461532678,0.8995697592806848,1.1545145886552728,33,2022-07-03,Rt,NaN,NaN
1.0172549379613216,1.0221888210693346,0.9213816885394661,1.1249877500160654,34,2022-07-04,Rt,NaN,NaN
1.0044734207937067,1.0031522110004152,0.9115218420168096,1.1271291951359839,35,2022-07-05,Rt,NaN,NaN
0.9948762482158423,0.996021155811195,0.906300619787695,1.0849219528354044,36,2022-07-06,Rt,NaN,NaN
0.9842415756423198,0.979251186454613,0.880272069071227,1.080745343234959,37,2022-07-07,Rt,NaN,NaN
0.9694107220239483,0.962939801447984,0.8801814892750374,1.0410360039125957,38,2022-07-08,Rt,NaN,NaN
0.942093772014564,0.9453334419614984,0.8594352399934889,1.0219328254305504,39,2022-07-09,Rt,NaN,NaN
0.9256993542566334,0.9200075332005411,0.8453722991068245,1.0148926893472396,40,2022-07-10,Rt,NaN,NaN
0.9124812234642334,0.9068058015849776,0.8474464568874551,0.9987674423644622,41,2022-07-11,Rt,NaN,NaN
0.9064289958863281,0.9012718703522243,0.8397003392342086,0.9975561518818222,42,2022-07-12,Rt,NaN,NaN
0.9052787614180037,0.9016887940562972,0.8360781603385307,0.9848947789321645,43,2022-07-13,Rt,NaN,NaN
0.9058949493930635,0.9064873412571067,0.8341922560889221,0.985135229526681,44,2022-07-14,Rt,NaN,NaN
0.9101896932752143,0.9097345430710997,0.8321945845516137,0.9900135328478804,45,2022-07-15,Rt,NaN,NaN
0.9163181301855995,0.9144595512595826,0.8441351641748598,0.9910089512483252,46,2022-07-16,Rt,NaN,NaN
0.9183230098042812,0.9176459079688011,0.8339055725545728,0.994967773397013,47,2022-07-17,Rt,NaN,NaN
0.9160943287608776,0.9143714809812166,0.8409660268837408,0.994682173586782,48,2022-07-18,Rt,NaN,NaN
0.9110767067607536,0.9088870507114528,0.8351618123970621,0.9934018571793475,49,2022-07-19,Rt,NaN,NaN
0.9037697568041292,0.902461743443448,0.8300345624086162,0.9837016452584464,50,2022-07-20,Rt,NaN,NaN
0.8969087938594288,0.8945405137955389,0.8247735881569696,0.9754820697877933,51,2022-07-21,Rt,NaN,NaN
0.8878335836684232,0.8888920606950845,0.8106642438022506,0.961806254650609,52,2022-07-22,Rt,NaN,NaN
0.8785841179013261,0.8773982399323315,0.8115555284181241,0.9497930165689675,53,2022-07-23,Rt,NaN,NaN
0.8722297926393024,0.8724541097150015,0.80600901478966,0.9440425815725075,54,2022-07-24,Rt,NaN,NaN
0.8669415033245303,0.8661037756983521,0.7984816590058845,0.9390051268395853,55,2022-07-25,Rt,NaN,NaN
0.8641575432768737,0.8627186441423437,0.7921468492082823,0.9387669692472568,56,2022-07-26,Rt,NaN,NaN
0.8602959135898026,0.8597164372850432,0.793145209729646,0.933646064737132,57,2022-07-27,Rt,NaN,NaN
0.8622476647972199,0.8601295682095188,0.7877656704098868,0.9439913602430312,58,2022-07-28,Rt,NaN,NaN
0.8656603588275527,0.8670608275148323,0.7852868865938849,0.9362627034975096,59,2022-07-29,Rt,NaN,NaN
0.868283675554334,0.8676452195172519,0.7923332573112688,0.9429411201594172,60,2022-07-30,Rt,NaN,NaN
0.8733397169646024,0.8735360888921899,0.80277349282772,0.9513487704855943,61,2022-07-31,Rt,NaN,NaN
0.8777489943061942,0.8767083755659317,0.8063342755766476,0.9479404901538644,62,2022-08-01,Rt,NaN,NaN
0.8828670460049598,0.8826163617488478,0.8072950064889363,0.9507010893738297,63,2022-08-02,Rt,NaN,NaN
0.8854497354718484,0.886367902313523,0.8122701222101038,0.9560083366198355,64,2022-08-03,Rt,NaN,NaN
0.8894626035849827,0.8911628731902402,0.8152079273463663,0.9629300086059956,65,2022-08-04,Rt,NaN,NaN
0.896874387287571,0.8970918718178698,0.8201926424762236,0.9681335908852934,66,2022-08-05,Rt,NaN,NaN
0.9047525239585452,0.9020376234173819,0.8342743598322938,0.9900652043999,67,2022-08-06,Rt,NaN,NaN
0.9085241472669806,0.9055497355005176,0.8401577766317508,0.98306648121675,68,2022-08-07,Rt,NaN,NaN
0.9120448756079472,0.9132126719018295,0.8427199316261891,0.9905050870625671,69,2022-08-08,Rt,NaN,NaN
0.9169751253025397,0.916354543672636,0.848431223312198,0.9910526197277442,70,2022-08-09,Rt,NaN,NaN
0.9202865303376032,0.9203431659864172,0.8465412071905268,0.9976232968309524,71,2022-08-10,Rt,NaN,NaN
0.9208373347739192,0.9201851332520223,0.8462962908076506,1.001492760701877,72,2022-08-11,Rt,NaN,NaN
0.9148010786718743,0.9130715965647236,0.847256958999149,0.9885468523562636,73,2022-08-12,Rt,NaN,NaN
0.9108557539011081,0.9092741308277704,0.8380147537676137,0.9973350085606711,74,2022-08-13,Rt,NaN,NaN
0.8979622923084277,0.8952205666792243,0.823999123096807,0.9800920955522617,75,2022-08-14,Rt,NaN,NaN
0.8821372095114691,0.8827382895619772,0.8045427497872917,0.971860017997463,76,2022-08-15,Rt,NaN,NaN
0.8636478578753092,0.8616439627442352,0.7961517398510407,0.9505956051862996,77,2022-08-16,Rt,NaN,NaN
0.8495028234093698,0.8504861271255818,0.7745643487209175,0.9241185932166814,78,2022-08-17,Rt,NaN,NaN
0.8418024385399294,0.8388219848011923,0.7763784904405774,0.9152898191671666,79,2022-08-18,Rt,NaN,NaN
0.8344911306352506,0.8332304953066075,0.7673802007459276,0.9140077840804905,80,2022-08-19,Rt,NaN,NaN
0.8292055222535922,0.8260251375866949,0.7608489540909156,0.9073428802779981,81,2022-08-20,Rt,NaN,NaN
0.8310408547236613,0.8319798595341571,0.7636424281217695,0.9047848940114745,82,2022-08-21,Rt,NaN,NaN
0.8367348967896242,0.8355909545098816,0.7711938816758004,0.9189169656535986,83,2022-08-22,Rt,NaN,NaN
0.8454351010327974,0.8401235077999335,0.7836557802928832,0.9160079430522623,84,2022-08-23,Rt,NaN,NaN
0.8605075553551239,0.8592321368473497,0.7946863363377931,0.9298520370158414,85,2022-08-24,Rt,NaN,NaN
0.8745776296782086,0.8740670611829607,0.8025202211661265,0.9378097832411496,86,2022-08-25,Rt,NaN,NaN
0.8907858329425868,0.8916386625549811,0.8172589541882481,0.9601280951883345,87,2022-08-26,Rt,NaN,NaN
0.8998334087476131,0.8997658183480411,0.8292749426753433,0.9766629551578512,88,2022-08-27,Rt,NaN,NaN
0.9015627218033789,0.894211315532865,0.8588709330638733,0.9812973538154967,89,2022-08-28,Rt,NaN,NaN
0.9017667220658708,0.891250314255778,0.8464608656240165,1.0039867398646503,90,2022-08-29,Rt,NaN,NaN
0.8968614066832375,0.8862647760624227,0.8708099959081304,0.9505119454055958,91,2022-08-30,Rt,NaN,NaN
0.8859876058353746,0.8628886617391963,0.8628886617391963,0.9367334253946473,92,2022-08-31,Rt,NaN,NaN
0.9049405626075211,0.8757802731329677,0.8757802731329677,0.9858821151036745,93,2022-09-01,Rt,NaN,NaN
0.9393468711634005,0.9286038712365305,0.9057034778899515,1.0033773887456834,94,2022-09-02,Rt,NaN,NaN
0.9855902314096227,0.9875024981034743,0.9163249483147309,1.0298997559625704,95,2022-09-03,Rt,NaN,NaN
0.9833365325077582,0.9746742939738232,0.9117244060462311,1.0396828313728317,96,2022-09-04,Rt,NaN,NaN
0.959356567748147,0.924732100140261,0.924732100140261,1.0363362647264123,97,2022-09-05,Rt,NaN,NaN
0.9489642419779684,0.905857695315162,0.905857695315162,1.0699372257858513,98,2022-09-06,Rt,NaN,NaN
0.9556915979933066,0.9341192783346373,0.9294968810192012,1.0229261980866673,99,2022-09-07,Rt,NaN,NaN
0.9731527891985414,0.9660583712989342,0.9349242723948428,1.0113736665609077,100,2022-09-08,Rt,NaN,NaN
0.9601134864371872,0.9574185897115671,0.9034539496746065,1.0010399912234826,101,2022-09-09,Rt,NaN,NaN
0.9573682964285481,0.9578286418738433,0.8993095747627895,1.050624470590291,102,2022-09-10,Rt,NaN,NaN
0.9611240692694049,0.9709696155459445,0.9009461328663881,1.0019694413546623,103,2022-09-11,Rt,NaN,NaN
0.9766461981342331,0.9886120387436086,0.9262613227941041,0.9903920629536909,104,2022-09-12,Rt,NaN,NaN
0.9660672349711363,0.9587968627295951,0.9115606403972927,1.008833362881844,105,2022-09-13,Rt,NaN,NaN
0.9568441125223419,0.9377117917735409,0.9297832216480177,1.0757719871542912,106,2022-09-14,Rt,NaN,NaN
1.0012792373982333,1.0024667174240443,0.9428851985052539,1.0928224323058886,107,2022-09-15,Rt,NaN,NaN
1.0234746007670719,1.0365699117669804,0.8964169845829937,1.1334716949564656,108,2022-09-16,Rt,NaN,NaN
1.0147399289960712,1.0047234111357137,0.9442971515231993,1.1298571780493434,109,2022-09-17,Rt,NaN,NaN
1.0127090704144608,1.0052739322262418,0.945581458313855,1.107614480571206,110,2022-09-18,Rt,NaN,NaN
1.0300138984562808,1.0397486731734207,0.9510876208183489,1.0600344717399517,111,2022-09-19,Rt,NaN,NaN
1.0433159308939206,1.0461896952400356,0.9341730377775805,1.094384939431465,112,2022-09-20,Rt,NaN,NaN
1.0666004717545579,1.0872397810491679,0.9655761106792357,1.087684037412141,113,2022-09-21,Rt,NaN,NaN
1.0501100390910636,1.0572544090991263,0.977950503254217,1.083652206963432,114,2022-09-22,Rt,NaN,NaN
1.05168944229133,1.0507975901016517,0.9808021230121688,1.086846575623533,115,2022-09-23,Rt,NaN,NaN
1.0442921019922726,1.0132770922198187,1.0044690124651428,1.1730563733669843,116,2022-09-24,Rt,NaN,NaN
1.048355557527245,1.0159635940807468,1.0110001845576755,1.2021405863483154,117,2022-09-25,Rt,NaN,NaN
1.0734955363208127,1.0752398978257411,1.0158353968402736,1.1752595327813373,118,2022-09-26,Rt,NaN,NaN
1.0768394624600186,1.0662378295336938,1.020378735464908,1.2216217931564073,119,2022-09-27,Rt,NaN,NaN
1.0784232125059747,1.0745148019894422,0.9693537756226122,1.2189229344869226,120,2022-09-28,Rt,NaN,NaN
1.0785159459075724,1.0750737430205337,0.941677167014459,1.23354850836365,121,2022-09-29,Rt,NaN,NaN
1.078623122432144,1.0756121851439628,0.9220596895352661,1.2536051144978588,122,2022-09-30,Rt,NaN,NaN
75408.99977,75431.0,11219.0,136179.0,1,2022-06-01,It,NaN,NaN
65722.5968,65201.0,9307.0,123074.0,2,2022-06-02,It,NaN,NaN
76887.62144,76066.5,10397.0,140758.0,3,2022-06-03,It,NaN,NaN
73782.06859,82338.0,11971.0,121968.0,4,2022-06-04,It,NaN,NaN
58556.78546,60304.0,11513.0,106176.0,5,2022-06-05,It,NaN,NaN
48710.75182,43150.0,9765.0,98284.0,6,2022-06-06,It,NaN,NaN
68297.44216,56331.0,12802.0,120799.0,7,2022-06-07,It,NaN,NaN
75516.08245,81927.0,13792.0,140092.0,8,2022-06-08,It,NaN,NaN
60974.57588,55507.0,9441.0,118532.0,9,2022-06-09,It,NaN,NaN
61620.88597,62329.0,9634.0,111499.0,10,2022-06-10,It,NaN,NaN
74202.4426,78594.0,12249.0,124273.0,11,2022-06-11,It,NaN,NaN
59921.42415,62113.0,12361.0,108503.0,12,2022-06-12,It,NaN,NaN
33530.8364,29432.0,5958.0,106659.0,13,2022-06-13,It,NaN,NaN
37572.27333,28465.0,5372.0,67993.0,14,2022-06-14,It,NaN,NaN
50804.20674,54532.0,12986.0,87290.0,15,2022-06-15,It,NaN,NaN
44556.36644,32622.0,20333.0,73110.0,16,2022-06-16,It,NaN,NaN
71224.09805,75374.0,32866.0,96982.0,17,2022-06-17,It,NaN,NaN
51807.20332,55096.0,7259.0,91493.0,18,2022-06-18,It,NaN,NaN
38407.23873,53891.0,6535.0,82076.0,19,2022-06-19,It,NaN,NaN
53302.53962,63889.0,6516.0,89350.0,20,2022-06-20,It,NaN,NaN
56042.94997,63951.0,10326.0,85887.0,21,2022-06-21,It,NaN,NaN
30395.84838,16944.0,15979.0,80227.0,22,2022-06-22,It,NaN,NaN
38296.03761,52988.0,9492.0,73055.0,23,2022-06-23,It,NaN,NaN
24260.09523,17227.0,8730.0,70193.0,24,2022-06-24,It,NaN,NaN
33958.82637,33384.0,8803.0,56291.0,25,2022-06-25,It,NaN,NaN
65769.6927,60975.0,8243.0,123963.0,26,2022-06-26,It,NaN,NaN
22697.33321,11123.0,10238.0,60357.0,27,2022-06-27,It,NaN,NaN
39147.32612,43893.0,7407.0,101500.0,28,2022-06-28,It,NaN,NaN
56266.15805,61587.0,18311.0,103201.0,29,2022-06-29,It,NaN,NaN
59762.40351,40611.0,27912.0,118461.0,30,2022-06-30,It,NaN,NaN
45059.56446,47066.0,37082.0,57670.0,31,2022-07-01,It,NaN,NaN
51132.44292,51399.0,46702.0,60087.0,32,2022-07-02,It,NaN,NaN
52307.98056,50118.0,48092.0,62921.0,33,2022-07-03,It,NaN,NaN
51373.61525,49828.0,44006.0,61287.0,34,2022-07-04,It,NaN,NaN
51012.51836,50505.0,43103.0,59439.0,35,2022-07-05,It,NaN,NaN
50901.7384,51075.0,42483.0,58918.0,36,2022-07-06,It,NaN,NaN
50426.91029,50553.0,44722.0,58406.0,37,2022-07-07,It,NaN,NaN
49578.32295,49772.0,44040.0,55889.0,38,2022-07-08,It,NaN,NaN
47998.06137,47985.0,39479.0,55490.0,39,2022-07-09,It,NaN,NaN
46610.15891,46874.0,39753.0,53564.0,40,2022-07-10,It,NaN,NaN
45052.44381,44986.0,39517.0,52080.0,41,2022-07-11,It,NaN,NaN
43690.47092,43340.0,37216.0,51238.0,42,2022-07-12,It,NaN,NaN
42409.14872,42026.0,36287.0,49777.0,43,2022-07-13,It,NaN,NaN
41192.63069,41031.0,35920.0,48320.0,44,2022-07-14,It,NaN,NaN
40066.4903,39815.0,34664.0,46925.0,45,2022-07-15,It,NaN,NaN
39209.63244,38903.0,34153.0,45756.0,46,2022-07-16,It,NaN,NaN
38144.36742,37894.0,33146.0,44807.0,47,2022-07-17,It,NaN,NaN
36894.442,36733.0,31941.0,43046.0,48,2022-07-18,It,NaN,NaN
35687.75697,35421.0,30805.0,41457.0,49,2022-07-19,It,NaN,NaN
34415.01239,34211.0,30153.0,39920.0,50,2022-07-20,It,NaN,NaN
33301.64267,33106.0,29032.0,38695.0,51,2022-07-21,It,NaN,NaN
31955.63598,31798.0,27552.0,36820.0,52,2022-07-22,It,NaN,NaN
30534.22747,30223.0,26578.0,35486.0,53,2022-07-23,It,NaN,NaN
29183.67771,29026.0,25097.0,33850.0,54,2022-07-24,It,NaN,NaN
27821.01233,27654.0,24008.0,32057.0,55,2022-07-25,It,NaN,NaN
26615.89627,26434.0,22961.0,30895.0,56,2022-07-26,It,NaN,NaN
25324.71403,25254.0,21708.0,29451.0,57,2022-07-27,It,NaN,NaN
24292.93174,24282.0,20641.0,28245.0,58,2022-07-28,It,NaN,NaN
23294.91166,23192.0,19627.0,26995.0,59,2022-07-29,It,NaN,NaN
22326.32465,22236.0,18951.0,26057.0,60,2022-07-30,It,NaN,NaN
21513.44417,21440.0,18264.625,24929.0,61,2022-07-31,It,NaN,NaN
20706.43987,20602.0,17765.0,24048.0,62,2022-08-01,It,NaN,NaN
20012.03494,19967.0,17234.0,23248.0,63,2022-08-02,It,NaN,NaN
19291.11019,19266.0,16201.0,22440.0,64,2022-08-03,It,NaN,NaN
18668.68344,18606.0,15688.0,21688.0,65,2022-08-04,It,NaN,NaN
18147.06028,18108.0,15033.0,21202.0,66,2022-08-05,It,NaN,NaN
18103.59095,17987.0,15261.0,21019.0,67,2022-08-06,It,NaN,NaN
17562.5644,17482.0,14816.0,20598.0,68,2022-08-07,It,NaN,NaN
17014.75504,16962.0,14253.0,19943.0,69,2022-08-08,It,NaN,NaN
16581.95664,16507.0,14092.0,19289.0,70,2022-08-09,It,NaN,NaN
16134.54773,16070.0,13986.0,18938.0,71,2022-08-10,It,NaN,NaN
15748.58916,15589.0,13591.0,18336.0,72,2022-08-11,It,NaN,NaN
15255.73094,15171.0,13330.0,17740.0,73,2022-08-12,It,NaN,NaN
14991.68337,14920.0,12785.0,17518.0,74,2022-08-13,It,NaN,NaN
14412.82268,14386.0,12454.0,16680.0,75,2022-08-14,It,NaN,NaN
13859.78379,13853.0,11957.0,15905.0,76,2022-08-15,It,NaN,NaN
13120.91184,13103.0,11358.0,15085.0,77,2022-08-16,It,NaN,NaN
12465.66437,12405.0,10603.0,14350.0,78,2022-08-17,It,NaN,NaN
11821.64218,11824.0,10115.0,13588.0,79,2022-08-18,It,NaN,NaN
11152.75601,11100.0,9527.0,12923.0,80,2022-08-19,It,NaN,NaN
10512.72022,10458.0,9041.0,12155.0,81,2022-08-20,It,NaN,NaN
9935.64039,9903.0,8496.0,11681.0,82,2022-08-21,It,NaN,NaN
9451.13065,9398.0,8099.0,11052.0,83,2022-08-22,It,NaN,NaN
9005.11394,8943.0,7670.0,10506.0,84,2022-08-23,It,NaN,NaN
8714.15319,8647.0,7437.0,10201.0,85,2022-08-24,It,NaN,NaN
8480.86515,8417.0,7264.0,9888.0,86,2022-08-25,It,NaN,NaN
8292.0697,8303.0,7122.0,9612.0,87,2022-08-26,It,NaN,NaN
8074.31133,8052.0,6864.0,9349.0,88,2022-08-27,It,NaN,NaN
7830.36771,7865.0,6713.0,9092.0,89,2022-08-28,It,NaN,NaN
7475.0895,7476.0,6160.0,8375.0,90,2022-08-29,It,NaN,NaN
7131.59987,7138.0,6197.0,8046.0,91,2022-08-30,It,NaN,NaN
6837.82349,6742.0,6335.0,7802.0,92,2022-08-31,It,NaN,NaN
6742.64681,6665.0,6246.0,7820.0,93,2022-09-01,It,NaN,NaN
6751.40654,6699.0,6160.0,7445.0,94,2022-09-02,It,NaN,NaN
6870.94077,6862.0,6492.0,7331.0,95,2022-09-03,It,NaN,NaN
6767.60334,6679.0,6476.0,7517.0,96,2022-09-04,It,NaN,NaN
6537.6997,6250.0,6250.0,7785.0,97,2022-09-05,It,NaN,NaN
6432.34983,6063.0,6063.0,7669.0,98,2022-09-06,It,NaN,NaN
6452.97217,6219.0,6219.0,7480.0,99,2022-09-07,It,NaN,NaN
6465.77545,6205.0,6073.0,7301.0,100,2022-09-08,It,NaN,NaN
6234.00862,5936.0,5936.0,7173.0,101,2022-09-09,It,NaN,NaN
6207.95739,5943.0,5943.0,7439.0,102,2022-09-10,It,NaN,NaN
6162.81643,5998.0,5998.0,7099.0,103,2022-09-11,It,NaN,NaN
